playerName,seasonStartYear,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,inflationAdjSalary
Eric Moreland,2018,5.0,0.3,0.7,0.1,0.1,0.0,0.0,0.4,2.2,2.5,0.5,0.1,0.1,0.4,1.1,0.7,334.091
Dexter Pittman,2010,5.0,0.5,1.5,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.0,0.0,1.0,1.0,1.0,590.353
Carrick Felix,2013,5.0,1.0,2.0,0.3,0.7,0.4,0.6,0.1,0.7,0.9,0.6,0.0,0.0,0.6,0.6,2.7,570.354
Martell Webster,2008,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4682.502
Larry Robinson,2001,5.0,0.5,2.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.5,1092.66
George King,2018,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.291
Kalin Lucas,2014,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,197.218
Matt Carroll,2012,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4143.909
Gary Payton II,2018,5.0,1.7,2.7,0.3,0.7,0.0,0.0,0.3,0.3,0.7,1.3,1.0,0.3,0.3,0.7,3.7,92.14
Donta Smith,2005,5.0,0.7,1.2,0.1,0.2,0.3,0.5,0.1,0.5,0.6,0.4,0.3,0.0,0.2,0.9,1.7,896.454
Darrick Martin,2000,5.0,0.9,2.5,0.4,0.9,0.9,1.1,0.1,0.4,0.5,0.5,0.2,0.0,0.3,0.8,3.1,1061.41
Kalin Lucas,2018,5.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,698.685
Kevin Salvadori,1997,5.0,0.1,0.8,0.0,0.0,0.2,0.4,0.3,0.9,1.2,0.2,0.0,0.7,0.3,0.8,0.3,508.476
Jeremy Evans,2017,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,170.877
Damone Brown,2003,5.0,0.3,3.3,0.0,0.0,0.3,0.7,1.0,0.7,1.7,0.0,0.7,0.0,0.3,0.7,1.0,299.513
Earl Barron,2005,5.0,0.6,2.0,0.0,0.0,0.4,0.5,0.2,1.0,1.2,0.0,0.0,0.0,0.6,1.2,1.6,557.028
Keith Appling,2015,5.0,0.4,1.6,0.0,0.6,0.4,0.4,0.0,0.2,0.2,0.2,0.2,0.0,0.6,1.0,1.2,70.332
Ratko Varda,2001,5.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,508.005
Brice Johnson,2017,5.0,1.1,2.3,0.0,0.1,0.2,0.3,0.5,1.2,1.7,0.1,0.5,0.3,0.3,0.7,2.4,1476.478
DerMarr Johnson,2007,5.0,1.4,2.8,0.6,1.8,0.0,0.4,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.8,3.4,55.033
Elias Harris,2013,5.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,116.356
Eldridge Recasner,2001,5.0,0.3,1.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.8,0.2,0.0,0.2,0.7,0.8,1984.296
Reggie Williams,2013,5.0,1.7,3.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.7,0.3,3.7,129.757
Randy Brown,2001,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3777.795
Jack Cooley,2014,5.0,0.6,1.4,0.0,0.0,0.6,1.3,0.6,0.9,1.6,0.1,0.4,0.2,0.2,1.4,1.7,173.497
Steve Novak,2006,5.0,0.5,1.4,0.4,1.1,0.1,0.1,0.1,0.6,0.7,0.2,0.1,0.0,0.1,0.6,1.5,803.438
Jamal Crawford,2019,5.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,307.399
Gordon Hayward,2017,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,32973.205
Anthony Roberson,2005,5.0,0.9,1.9,0.3,0.6,0.1,0.1,0.0,0.4,0.4,0.3,0.1,0.0,0.2,0.4,2.2,557.028
Lawrence Roberts,2005,5.0,0.6,1.3,0.0,0.1,0.3,0.7,0.8,0.7,1.5,0.2,0.2,0.1,0.2,0.9,1.5,557.028
Olden Polynice,2003,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.0,2.0,1.0,0.0,1582.551
Von Wafer,2007,4.9,0.6,2.1,0.1,0.9,0.3,0.4,0.0,0.6,0.7,0.2,0.1,0.1,0.4,0.2,1.6,1004.893
Adonal Foyle,2008,4.9,0.6,1.0,0.0,0.0,0.2,0.5,0.8,1.5,2.2,0.1,0.0,0.7,0.3,0.5,1.4,10010.683
Kevin Hervey,2019,4.9,0.7,2.7,0.3,2.0,0.0,0.0,0.1,1.1,1.2,0.5,0.1,0.1,0.0,0.4,1.7,84.399
Jerome Williams,1996,4.9,0.6,1.6,0.0,0.0,0.3,0.5,0.6,0.9,1.6,0.2,0.4,0.0,0.4,0.5,1.6,984.832
Justin Williams,2007,4.9,0.6,1.3,0.0,0.0,0.3,1.1,0.9,1.3,2.1,0.0,0.2,0.2,0.2,0.7,1.5,1124.663
Furkan Korkmaz,2017,4.9,0.6,1.9,0.4,1.2,0.1,0.3,0.1,0.6,0.7,0.3,0.1,0.1,0.1,0.9,1.7,1625.95
Stanislav Medvedenko,2000,4.9,1.7,3.6,0.1,0.1,1.0,1.7,0.1,1.1,1.3,0.3,0.1,0.1,0.4,1.3,4.6,499.531
Olumide Oyedeji,2002,4.9,0.4,0.9,0.0,0.0,0.3,0.4,0.4,1.5,1.9,0.2,0.2,0.1,0.2,1.1,1.0,887.18
Sean Marks,2009,4.9,0.3,0.6,0.0,0.0,0.1,0.4,1.0,0.6,1.6,0.1,0.0,0.2,0.1,1.2,0.7,1496.059
Kris Joseph,2012,4.9,0.2,1.4,0.0,0.3,0.5,0.8,0.1,0.6,0.7,0.1,0.3,0.0,0.2,0.3,0.9,267.171
Steve Goodrich,2001,4.9,0.2,1.1,0.0,0.0,0.1,0.2,0.1,0.4,0.6,0.6,0.1,0.2,0.3,1.1,0.6,711.065
Michael Stewart,2002,4.9,0.3,0.8,0.0,0.0,0.2,0.3,0.4,0.8,1.2,0.1,0.0,0.3,0.2,0.9,0.8,6282.686
Bo Outlaw,2004,4.9,0.3,0.9,0.0,0.0,0.1,0.2,0.4,0.9,1.3,0.4,0.2,0.3,0.2,0.7,0.7,10932.152
Mfiondu Kabengele,2019,4.9,1.2,2.7,0.8,1.7,0.4,0.4,0.1,0.8,0.9,0.2,0.2,0.2,0.2,0.8,3.5,2097.043
Nazr Mohammed,2014,4.9,0.6,1.4,0.0,0.0,0.0,0.1,0.5,1.1,1.7,0.1,0.2,0.2,0.3,0.6,1.2,1651.187
Ruben Patterson,1998,4.9,0.8,1.9,0.0,0.2,0.8,1.1,0.6,0.5,1.1,0.1,0.2,0.1,0.5,0.6,2.4,1047.613
Brian Cardinal,2001,4.9,0.8,1.6,0.4,0.9,0.2,0.2,0.2,0.5,0.8,0.2,0.1,0.0,0.0,0.6,2.1,711.065
Quincy Pondexter,2018,4.9,0.5,1.0,0.1,0.3,0.6,0.7,0.1,0.7,0.8,0.4,0.2,0.0,0.2,0.4,1.7,2334.834
Othello Hunter,2008,4.8,0.6,1.2,0.0,0.0,0.0,0.2,0.6,0.9,1.5,0.0,0.2,0.3,0.1,0.6,1.3,548.959
Kelvin Cato,2006,4.8,0.4,1.2,0.0,0.0,0.4,0.7,0.7,1.1,1.7,0.0,0.2,0.6,0.3,0.6,1.2,1434.438
Andre Dawkins,2014,4.8,0.2,1.5,0.2,1.5,0.0,0.0,0.0,0.5,0.5,0.2,0.0,0.0,0.2,0.8,0.8,309.717
KZ Okpala,2019,4.8,0.6,1.0,0.0,0.2,0.2,0.4,0.2,0.8,1.0,0.2,0.4,0.2,0.2,0.4,1.4,952.855
Will Conroy,2012,4.8,0.0,2.2,0.0,0.8,0.2,0.5,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,1011.574
Lester Hudson,2009,4.8,0.8,2.1,0.2,0.6,0.4,0.5,0.3,0.4,0.7,0.5,0.3,0.1,0.6,0.5,2.3,495.022
Marcus Vinicius,2007,4.8,0.7,1.5,0.4,0.9,0.4,0.8,0.1,0.5,0.6,0.2,0.1,0.1,0.2,0.3,2.2,896.459
Avery Bradley,2010,4.8,0.7,2.2,0.0,0.2,0.2,0.4,0.1,0.4,0.5,0.4,0.3,0.0,0.5,0.6,1.7,1767.753
Damian Jones,2017,4.8,0.6,1.3,0.0,0.0,0.3,0.4,0.3,0.6,0.9,0.1,0.1,0.2,0.4,0.9,1.5,1455.904
Johnny Taylor,1999,4.8,0.8,2.3,0.2,0.2,0.0,0.0,0.3,0.7,1.0,0.2,0.2,0.2,0.3,0.8,1.8,1916.584
Yaroslav Korolev,2005,4.8,0.4,1.2,0.1,0.3,0.3,0.4,0.2,0.3,0.5,0.4,0.1,0.0,0.2,0.5,1.1,2380.978
Cory Higgins,2012,4.8,1.0,3.2,0.2,0.8,0.2,0.3,0.2,0.3,0.5,0.8,0.5,0.0,0.0,0.8,2.3,902.419
Mikki Moore,2002,4.8,0.6,1.6,0.0,0.0,1.0,1.2,0.8,0.2,1.0,0.4,0.0,0.5,0.2,0.9,2.2,3713.946
Dean Garrett,2001,4.8,0.5,1.6,0.0,0.0,0.0,0.1,0.5,1.2,1.7,0.1,0.2,0.3,0.3,0.9,1.1,4945.477
Derrick Caracter,2010,4.8,0.8,1.6,0.0,0.0,0.4,0.6,0.5,0.6,1.0,0.2,0.1,0.2,0.5,1.1,2.0,590.353
Hilton Armstrong,2013,4.8,0.6,1.2,0.0,0.0,0.3,0.8,1.0,1.3,2.3,0.3,0.2,0.3,0.5,0.8,1.5,344.574
LaSalle Thompson,1996,4.8,0.1,0.7,0.0,0.0,0.2,0.2,0.3,1.0,1.3,0.1,0.1,0.2,0.3,1.3,0.4,429.13
Anthony Parker,1997,4.8,0.7,1.7,0.2,0.8,0.4,0.5,0.2,0.5,0.7,0.5,0.3,0.1,0.3,0.5,1.9,1278.106
Reggie Williams,2014,4.8,0.8,2.0,0.2,1.0,0.2,0.2,0.2,0.6,0.8,0.5,0.0,0.0,0.1,0.6,1.8,556.18
Demetrius Jackson,2017,4.8,0.5,1.2,0.1,0.5,0.1,0.1,0.3,0.5,0.8,0.6,0.3,0.1,0.7,0.5,1.1,354.118
Walter McCarty,1996,4.8,0.8,1.9,0.1,0.4,0.2,0.4,0.2,0.4,0.6,0.4,0.2,0.2,0.5,1.0,1.8,1300.395
Jerald Honeycutt,1998,4.7,0.5,1.7,0.2,0.9,0.3,0.5,0.2,0.4,0.6,0.1,0.2,0.1,0.5,0.9,1.5,500.053
Marcus Williams,2008,4.7,0.5,1.7,0.2,0.5,0.2,0.5,0.0,0.4,0.4,1.2,0.1,0.1,0.4,0.6,1.5,1567.633
Samuel Dalembert,2001,4.7,0.6,1.5,0.0,0.0,0.2,0.5,0.7,1.3,2.0,0.1,0.2,0.4,0.4,0.9,1.5,1177.573
Tracy McGrady,2012,4.7,0.0,1.2,0.0,0.5,0.0,0.0,0.2,1.2,1.3,1.2,0.3,0.5,0.3,0.2,0.0,94.173
Brendan Haywood,2014,4.7,0.6,1.3,0.0,0.0,0.3,0.6,0.3,1.0,1.3,0.1,0.1,0.4,0.4,0.7,1.5,11169.101
Robert Werdann,1996,4.7,0.5,1.2,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.3,0.2,0.3,1.7,1.5,287.82
Lazar Hayward,2011,4.7,0.5,1.3,0.1,0.5,0.2,0.4,0.1,0.6,0.6,0.1,0.1,0.0,0.3,0.6,1.3,1321.057
Andrei Kirilenko,2014,4.7,0.0,0.7,0.0,0.0,0.4,0.6,0.3,0.9,1.1,0.1,0.1,0.0,0.1,0.1,0.4,3791.698
Bonzi Wells,1998,4.7,1.6,2.9,0.1,0.4,1.1,2.6,0.6,0.7,1.3,0.4,0.1,0.1,0.9,0.7,4.4,1833.531
Jordan Bone,2019,4.7,0.5,2.0,0.2,1.0,0.0,0.0,0.0,0.4,0.4,0.8,0.1,0.0,0.2,0.6,1.2,84.399
Brian Bowen,2019,4.7,0.5,1.7,0.0,0.3,0.0,0.0,0.2,1.0,1.2,0.0,0.0,0.2,0.2,0.5,1.0,84.399
John Edwards,2004,4.7,0.4,1.2,0.0,0.0,0.3,0.6,0.3,0.4,0.8,0.1,0.1,0.2,0.3,0.5,1.2,551.809
Vander Blue,2013,4.7,0.7,1.3,0.0,0.3,0.3,1.7,0.0,1.0,1.0,0.3,0.0,0.0,0.7,0.3,1.7,33.55
Malcolm Thomas,2011,4.7,0.0,1.0,0.0,0.0,0.3,0.7,0.3,0.7,1.0,0.3,0.3,0.3,0.0,0.0,0.3,124.103
Darius Johnson-Odom,2013,4.7,0.0,2.3,0.0,1.0,0.0,0.7,0.0,0.7,0.7,0.3,0.3,0.0,0.7,1.0,0.0,53.993
David Wood,1996,4.7,0.4,0.8,0.1,0.3,0.3,0.4,0.1,0.5,0.6,0.3,0.2,0.1,0.1,0.8,1.2,429.13
Korleone Young,1998,4.7,1.7,3.3,0.3,1.3,0.7,0.7,0.7,0.7,1.3,0.3,0.0,0.0,0.3,1.0,4.3,479.218
Tariq Owens,2019,4.7,0.3,1.7,0.0,0.7,0.7,0.7,0.7,0.3,1.0,0.0,0.3,0.0,0.0,0.3,1.3,84.399
Travis Diener,2009,4.7,0.2,0.9,0.1,0.6,0.1,0.4,0.0,0.3,0.3,0.9,0.4,0.0,0.0,0.2,0.5,2191.777
Obinna Ekezie,2001,4.6,0.4,1.3,0.0,0.0,1.0,1.4,0.4,0.8,1.2,0.1,0.1,0.2,0.3,0.6,1.9,825.543
Mike Wilks,2003,4.6,0.6,1.3,0.2,0.4,0.4,0.4,0.1,0.5,0.6,0.6,0.1,0.0,0.3,0.5,1.8,944.619
Pops Mensah-Bonsu,2010,4.6,0.1,0.4,0.0,0.0,0.0,0.0,0.4,1.1,1.6,0.3,0.0,0.0,0.3,1.6,0.3,454.305
Marty Conlon,1998,4.6,0.4,1.9,0.0,0.0,0.3,0.3,0.1,0.6,0.7,0.1,0.0,0.1,0.4,0.9,1.1,1104.285
Udonis Haslem,2017,4.6,0.2,1.1,0.1,0.6,0.1,0.1,0.2,0.5,0.7,0.4,0.0,0.1,0.1,0.2,0.6,2582.863
Linton Johnson,2008,4.6,0.4,1.0,0.1,0.2,0.2,0.2,0.4,0.5,0.9,0.2,0.1,0.0,0.2,0.6,1.0,155.673
Shane Heal,1996,4.6,0.6,2.2,0.5,1.5,0.1,0.1,0.0,0.4,0.4,0.8,0.1,0.1,0.4,0.4,1.8,554.835
Jabari Smith,2003,4.6,0.8,2.1,0.0,0.1,0.4,0.7,0.3,0.6,1.0,0.3,0.1,0.2,0.2,0.8,2.0,944.619
Joe Stephens,1997,4.6,1.4,4.0,0.4,1.4,0.6,0.9,0.4,0.4,0.9,0.1,0.3,0.0,0.3,0.3,3.9,461.442
Jerome Jordan,2011,4.6,0.8,1.6,0.0,0.0,0.4,0.5,0.7,0.6,1.3,0.2,0.0,0.3,0.1,0.7,2.0,570.065
Devin Green,2005,4.6,0.2,1.0,0.0,0.1,0.5,0.8,0.4,0.5,0.9,0.3,0.1,0.0,0.2,0.5,0.9,557.028
Jelani McCoy,2001,4.6,0.6,1.0,0.0,0.0,0.1,0.4,0.4,0.8,1.2,0.3,0.0,0.2,0.4,0.7,1.2,863.703
Nikoloz Tskitishvili,2005,4.6,0.6,1.9,0.0,0.2,0.5,0.8,0.4,0.7,1.1,0.2,0.0,0.1,0.3,0.4,1.8,1041.032
Alvin Jones,2001,4.6,0.3,0.8,0.0,0.0,0.4,0.8,0.5,1.0,1.5,0.1,0.1,0.4,0.5,1.4,1.0,508.005
Loren Meyer,1998,4.6,0.5,2.0,0.1,0.4,0.1,0.1,0.3,0.9,1.1,0.1,0.0,0.2,0.3,1.6,1.1,750.08
Ronald Dupree,2006,4.6,0.6,1.6,0.0,0.0,0.2,0.5,0.3,0.6,0.9,0.3,0.3,0.1,0.2,0.6,1.3,1032.861
Earl Cureton,1996,4.6,0.3,0.9,0.0,0.0,0.1,0.3,0.4,0.6,1.0,0.4,0.0,0.0,0.1,1.1,0.8,355.788
Alan Williams,2018,4.6,1.6,2.6,0.0,0.2,0.4,0.8,0.8,3.0,3.8,0.6,0.2,0.0,0.2,0.4,3.6,83.291
Marcus Georges-Hunt,2017,4.6,0.5,1.1,0.1,0.3,0.3,0.5,0.2,0.2,0.4,0.2,0.1,0.0,0.1,0.7,1.3,1455.904
Hamed Haddadi,2010,4.5,0.8,1.7,0.0,0.0,0.5,0.7,0.7,1.2,1.9,0.1,0.0,0.4,0.3,0.9,2.2,1994.419
Maurice Ager,2008,4.5,0.8,2.2,0.0,0.3,0.2,0.4,0.2,0.4,0.5,0.2,0.0,0.1,0.2,0.8,1.7,1294.366
Tim Breaux,1997,4.5,0.7,1.8,0.2,0.5,0.2,0.3,0.0,0.3,0.3,0.3,0.3,0.2,0.2,0.2,1.7,461.442
Brian Scalabrine,2010,4.5,0.6,1.1,0.0,0.3,0.0,0.0,0.1,0.4,0.4,0.3,0.2,0.2,0.3,1.0,1.1,1532.281
Kostas Antetokounmpo,2018,4.5,0.0,1.5,0.0,0.0,1.0,2.0,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,1.0,83.291
Anthony Miller,2004,4.5,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,2.0,48.865
Drew Eubanks,2018,4.5,0.7,1.1,0.0,0.0,0.5,0.6,0.3,1.2,1.5,0.3,0.1,0.2,0.3,0.5,1.8,83.291
Joel Anthony,2015,4.5,0.3,0.5,0.0,0.0,0.3,0.4,0.4,0.7,1.1,0.1,0.1,0.6,0.1,0.8,0.9,2846.319
Branden Dawson,2015,4.5,0.3,0.8,0.0,0.0,0.2,0.2,0.3,0.3,0.7,0.0,0.0,0.2,0.0,0.3,0.8,597.832
Mark Pope,2003,4.5,0.2,0.5,0.0,0.0,0.0,0.2,0.0,0.8,0.8,0.0,0.2,0.0,0.8,2.0,0.5,1111.008
Mangok Mathiang,2017,4.5,1.0,1.8,0.0,0.0,0.0,0.2,0.8,1.8,2.5,0.0,0.2,0.0,0.0,1.2,2.0,85.683
Fred Vinson,1999,4.5,0.6,2.1,0.2,0.9,0.1,0.2,0.0,0.1,0.1,0.0,0.4,0.0,0.5,0.2,1.6,792.855
Joseph Forte,2002,4.5,0.6,2.1,0.0,0.2,0.2,0.4,0.2,0.4,0.6,0.6,0.2,0.0,0.6,0.4,1.4,1525.243
Brent Price,2000,4.5,0.5,1.8,0.2,0.7,1.0,1.2,0.2,0.5,0.7,0.8,0.3,0.0,0.7,1.3,2.2,4538.773
Clifford Rozier,1997,4.5,0.5,1.0,0.0,0.0,0.0,0.2,0.5,0.5,1.0,0.0,0.0,0.0,0.7,1.2,1.0,1732.633
Josh Harrellson,2012,4.5,0.7,1.5,0.2,0.8,0.2,0.3,0.5,0.7,1.2,0.0,0.2,0.2,0.5,0.7,1.7,424.667
Maalik Wayns,2013,4.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,421.153
Hamady N'Diaye,2010,4.5,0.2,0.3,0.0,0.0,0.4,0.8,0.1,0.3,0.4,0.0,0.1,0.3,0.2,1.1,0.9,590.353
Nick Collison,2017,4.5,0.9,1.3,0.0,0.0,0.3,0.9,0.5,0.9,1.3,0.3,0.0,0.0,0.5,0.5,2.1,2582.863
Alvin Williams,2006,4.5,0.0,1.0,0.0,0.5,1.0,2.0,0.5,0.0,0.5,1.5,1.0,0.0,1.5,0.0,1.0,6142.963
Trey Thompkins,2011,4.5,1.0,2.5,0.2,0.5,0.2,0.3,0.2,0.8,1.0,0.1,0.1,0.1,0.2,0.4,2.4,570.065
Cherokee Parks,2003,4.5,0.3,0.8,0.0,0.0,0.3,0.5,0.3,0.5,0.8,0.1,0.0,0.2,0.2,0.6,1.0,338.615
Chimezie Metu,2018,4.5,0.7,2.0,0.0,0.1,0.4,0.6,0.3,0.9,1.2,0.4,0.2,0.1,0.5,0.5,1.8,904.036
Chris McCullough,2016,4.5,1.0,2.0,0.1,0.4,0.2,0.3,0.6,0.6,1.2,0.1,0.1,0.1,0.2,0.4,2.2,1343.137
Scott Machado,2018,4.5,1.0,1.5,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.5,2.5,82.198
Keith Langford,2007,4.5,0.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,355.106
Dakari Johnson,2017,4.5,0.7,1.2,0.0,0.0,0.3,0.6,0.5,0.5,1.0,0.2,0.2,0.2,0.1,0.8,1.7,904.653
Kaniel Dickens,2004,4.5,0.4,1.3,0.3,0.8,0.2,0.2,0.3,0.5,0.8,0.1,0.2,0.1,0.2,0.5,1.2,693.115
Bryce Drew,2003,4.5,0.3,1.2,0.1,0.5,0.2,0.2,0.0,0.4,0.4,0.9,0.3,0.0,0.5,0.1,0.8,1922.726
Mateen Cleaves,2001,4.4,0.9,2.1,0.1,0.2,0.2,0.3,0.0,0.2,0.2,0.8,0.2,0.0,0.8,0.3,2.2,2056.769
Russ Smith,2014,4.4,0.6,1.8,0.1,0.8,0.9,0.9,0.1,0.4,0.4,0.7,0.2,0.0,0.9,0.9,2.1,578.331
Priest Lauderdale,1996,4.4,1.3,2.4,0.0,0.0,0.3,0.6,0.4,0.7,1.2,0.3,0.0,0.2,1.1,1.1,2.9,950.155
Solomon Alabi,2010,4.4,0.2,1.2,0.0,0.0,0.0,0.2,0.6,0.6,1.2,0.2,0.2,0.2,0.2,0.4,0.5,959.814
Tornike Shengelia,2012,4.4,0.5,1.2,0.1,0.1,0.5,0.8,0.5,0.7,1.2,0.2,0.2,0.1,0.6,0.6,1.6,560.734
Garret Siler,2010,4.4,0.8,1.5,0.0,0.0,0.5,1.0,0.8,0.6,1.3,0.1,0.0,0.2,0.5,1.0,2.1,590.397
Tarence Kinsey,2008,4.4,0.5,1.2,0.1,0.3,0.6,0.7,0.2,0.5,0.7,0.2,0.2,0.0,0.4,0.6,1.8,990.332
Thomas Bryant,2017,4.4,0.5,1.4,0.1,0.7,0.3,0.6,0.2,0.9,1.1,0.4,0.1,0.1,0.1,0.4,1.5,904.653
Don MacLean,1997,4.4,0.1,1.1,0.1,0.2,0.0,0.0,0.3,0.2,0.6,0.0,0.0,0.0,0.2,0.8,0.3,3593.234
Mario West,2008,4.4,0.2,0.7,0.0,0.0,0.2,0.5,0.4,0.6,1.0,0.3,0.3,0.1,0.2,0.6,0.8,883.469
Kirk Haston,2002,4.4,0.2,1.4,0.0,0.2,0.2,0.3,0.0,0.6,0.6,0.2,0.0,0.4,0.6,0.8,0.5,1920.146
Bernard James,2013,4.4,0.3,0.7,0.0,0.0,0.2,0.3,0.5,0.8,1.3,0.1,0.1,0.2,0.3,0.8,0.9,917.9
Pape Sow,2006,4.4,0.4,1.3,0.0,0.0,0.6,0.9,0.9,0.7,1.6,0.3,0.1,0.1,0.1,0.3,1.4,997.001
Jeryl Sasser,2001,4.4,0.4,2.0,0.0,0.0,0.6,0.7,0.4,0.6,1.0,0.3,0.4,0.0,0.3,0.4,1.4,1376.491
Ben Davis,1996,4.4,0.5,1.3,0.0,0.0,0.4,1.0,0.6,0.8,1.4,0.0,0.2,0.0,0.2,0.8,1.4,381.449
Justin Patton,2019,4.4,0.8,2.0,0.2,0.8,0.0,0.0,0.2,0.8,1.0,0.4,0.0,0.0,0.4,0.8,1.8,512.449
Robert Covington,2013,4.4,0.9,2.0,0.6,1.6,0.0,0.0,0.3,0.4,0.7,0.0,0.3,0.0,0.1,0.4,2.3,570.354
Mark Hendrickson,1999,4.3,0.3,0.5,0.0,0.0,0.2,0.3,0.2,0.7,0.9,0.4,0.1,0.1,0.2,0.5,0.9,102.603
Andre Barrett,2006,4.3,0.7,1.3,0.0,0.0,0.0,0.0,0.2,0.7,0.8,1.2,0.0,0.0,0.7,0.7,1.3,997.001
Chris Chiozza,2018,4.3,0.3,1.1,0.3,0.7,0.0,0.0,0.1,0.4,0.6,0.6,0.1,0.1,0.1,0.3,0.9,148.117
Tracy Murray,2003,4.3,0.4,1.7,0.3,0.7,0.0,0.1,0.4,0.3,0.7,0.1,0.1,0.0,0.3,0.4,1.1,212.294
Tim Quarterman,2016,4.3,0.8,1.7,0.3,0.8,0.0,0.2,0.2,0.6,0.8,0.7,0.1,0.2,0.6,0.4,1.9,612.646
Ronnie Price,2005,4.3,0.6,1.8,0.2,0.8,0.4,0.4,0.2,0.3,0.5,0.4,0.2,0.0,0.3,0.3,1.8,557.028
James Lang,2006,4.3,0.4,0.8,0.0,0.0,0.3,0.5,0.5,0.5,1.0,0.2,0.0,0.3,0.2,1.3,1.0,1032.861
Justin Reed,2004,4.3,0.6,1.2,0.0,0.2,0.5,0.7,0.3,0.3,0.6,0.3,0.1,0.0,0.2,0.5,1.7,551.809
Matt Carroll,2009,4.3,0.7,2.0,0.2,0.7,0.2,0.2,0.2,0.3,0.5,0.2,0.2,0.0,0.3,0.5,1.8,5920.318
Donald Whiteside,1997,4.3,0.3,0.7,0.0,0.3,0.0,0.7,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.0,0.7,461.442
Bobby Brown,2016,4.3,1.1,2.7,0.6,1.5,0.1,0.1,0.0,0.3,0.3,0.5,0.0,0.0,0.2,0.2,2.9,1059.726
Jason Lawson,1997,4.3,0.5,0.9,0.0,0.0,0.5,0.6,0.5,1.1,1.6,0.3,0.2,0.2,0.1,0.8,1.5,410.594
Malachi Richardson,2018,4.3,0.4,1.3,0.4,1.1,0.2,0.2,0.1,0.5,0.6,0.0,0.0,0.0,0.4,0.6,1.4,1692.093
Jason Kapono,2010,4.2,0.3,1.2,0.0,0.3,0.0,0.1,0.1,0.3,0.5,0.2,0.1,0.0,0.1,0.2,0.7,8278.635
Dewan Hernandez,2019,4.2,0.8,2.3,0.2,0.3,0.5,0.8,0.8,1.5,2.3,0.5,0.2,0.0,0.5,1.0,2.3,952.855
Patrick O'Bryant,2009,4.2,0.7,1.4,0.0,0.1,0.3,0.5,0.2,0.8,1.0,0.1,0.2,0.4,0.5,1.1,1.7,2040.62
Adonis Jordan,1998,4.2,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.8,0.8,0.0,0.5,0.0,1.5,583.396
Jake Layman,2017,4.2,0.5,1.4,0.1,0.6,0.1,0.1,0.1,0.4,0.5,0.3,0.2,0.1,0.1,0.4,1.1,1455.904
Cheikh Samb,2008,4.2,0.3,1.8,0.0,0.2,0.2,0.4,0.6,0.8,1.3,0.1,0.2,0.6,0.2,0.4,0.8,990.332
Cedric Simmons,2008,4.2,0.6,1.4,0.0,0.0,0.4,0.9,0.3,0.6,0.9,0.1,0.1,0.2,0.1,0.4,1.6,2163.932
